Method: POST, Status: 200, Path: /users/process-register, Date: 11/25/2023, Time: 5:20:45 PM
Method: PUT, Status: 200, Path: /users/khalad12, Date: 11/27/2023, Time: 5:10:08 PM
Method: PUT, Status: 200, Path: /users/yaser4, Date: 11/27/2023, Time: 5:10:36 PM
Method: GET, Status: 200, Path: /users/yaser4, Date: 11/27/2023, Time: 5:14:02 PM
Method: PUT, Status: 200, Path: /users/yaser4, Date: 11/27/2023, Time: 5:14:36 PM
Method: PUT, Status: 200, Path: /users/yaser4, Date: 11/27/2023, Time: 5:14:42 PM
Method: PUT, Status: 200, Path: /users/yaser4, Date: 11/27/2023, Time: 5:14:53 PM
Method: PUT, Status: 200, Path: /users/yaser4, Date: 11/27/2023, Time: 5:16:32 PM
Method: PUT, Status: 200, Path: /users/yaser4, Date: 11/27/2023, Time: 5:16:43 PM
Method: PUT, Status: 200, Path: /users/yaser4, Date: 11/27/2023, Time: 5:17:16 PM
Method: POST, Status: 200, Path: /users, Date: 11/27/2023, Time: 5:27:15 PM
Method: POST, Status: 200, Path: /users/process-register, Date: 11/28/2023, Time: 1:41:17 PM
Method: POST, Status: 200, Path: /users/register, Date: 11/28/2023, Time: 1:42:06 PM
Method: POST, Status: 200, Path: /users/register, Date: 11/28/2023, Time: 1:42:31 PM
Method: POST, Status: 200, Path: /users/register, Date: 11/28/2023, Time: 1:46:45 PM
Method: POST, Status: 200, Path: /users/register, Date: 11/28/2023, Time: 1:46:47 PM
Method: POST, Status: 200, Path: /users/register, Date: 11/28/2023, Time: 1:53:05 PM
Method: POST, Status: 200, Path: /users/register, Date: 11/28/2023, Time: 1:54:43 PM
Method: POST, Status: 200, Path: /users/register, Date: 11/28/2023, Time: 1:54:44 PM
Method: POST, Status: 200, Path: /users/register, Date: 11/28/2023, Time: 1:55:17 PM
Method: POST, Status: 200, Path: /users/register, Date: 11/28/2023, Time: 1:55:18 PM
Method: POST, Status: 200, Path: /users/register, Date: 11/28/2023, Time: 1:55:19 PM
Method: POST, Status: 200, Path: /users/register, Date: 11/28/2023, Time: 1:55:20 PM
Method: POST, Status: 200, Path: /users/register, Date: 11/28/2023, Time: 1:55:21 PM
Method: POST, Status: 200, Path: /users/, Date: 11/28/2023, Time: 1:55:28 PM
Method: POST, Status: 200, Path: /users/register, Date: 11/28/2023, Time: 1:55:36 PM
Method: GET, Status: 200, Path: /users/, Date: 11/28/2023, Time: 1:57:05 PM
Method: GET, Status: 200, Path: /users, Date: 11/28/2023, Time: 1:57:11 PM
Method: GET, Status: 200, Path: /products, Date: 11/28/2023, Time: 1:57:24 PM
Method: GET, Status: 200, Path: /products, Date: 11/28/2023, Time: 2:01:30 PM
Method: GET, Status: 200, Path: /products, Date: 11/28/2023, Time: 2:06:26 PM
Method: GET, Status: 200, Path: /products, Date: 11/28/2023, Time: 2:06:28 PM
Method: GET, Status: 200, Path: /products, Date: 11/28/2023, Time: 2:06:29 PM
Method: GET, Status: 200, Path: /products, Date: 11/28/2023, Time: 2:06:41 PM
Method: POST, Status: 200, Path: /products/, Date: 11/28/2023, Time: 2:13:26 PM
Method: GET, Status: 200, Path: /products, Date: 11/28/2023, Time: 2:35:56 PM
Method: GET, Status: 200, Path: /products, Date: 11/28/2023, Time: 2:58:48 PM
Method: POST, Status: 200, Path: /products/, Date: 11/28/2023, Time: 4:25:15 PM
Method: POST, Status: 200, Path: /products/, Date: 11/28/2023, Time: 5:12:29 PM
Method: POST, Status: 200, Path: /products/, Date: 11/28/2023, Time: 5:52:48 PM
Method: POST, Status: 200, Path: /categories, Date: 11/29/2023, Time: 6:47:41 PM
Method: GET, Status: 200, Path: /categories, Date: 11/29/2023, Time: 6:47:42 PM
Method: PUT, Status: 200, Path: /categories/Desktop11111111, Date: 11/29/2023, Time: 6:47:43 PM
Method: GET, Status: 200, Path: /categories/Desktop11111112, Date: 11/29/2023, Time: 6:47:43 PM
Method: POST, Status: 200, Path: /products, Date: 11/29/2023, Time: 6:47:43 PM
Method: GET, Status: 200, Path: /products, Date: 11/29/2023, Time: 6:47:43 PM
Method: PUT, Status: 200, Path: /products/smart, Date: 11/29/2023, Time: 6:47:43 PM
Method: DELETE, Status: 200, Path: /products/smartwatch, Date: 11/29/2023, Time: 6:47:43 PM
Method: DELETE, Status: 200, Path: /categories/Desktop11111112, Date: 11/29/2023, Time: 6:47:44 PM
Method: POST, Status: 200, Path: /users/register, Date: 11/29/2023, Time: 6:47:44 PM
Method: POST, Status: 200, Path: /users/activate, Date: 11/29/2023, Time: 6:47:48 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 6:47:48 PM
Method: DELETE, Status: 200, Path: /users/ththt1htqqh1q1, Date: 11/29/2023, Time: 6:47:48 PM
Method: POST, Status: 200, Path: /auth/logout, Date: 11/29/2023, Time: 6:47:48 PM
Method: POST, Status: 200, Path: /users/forgot-password, Date: 11/29/2023, Time: 6:47:48 PM
Method: POST, Status: 200, Path: /users/reset-password, Date: 11/29/2023, Time: 6:47:51 PM
Method: POST, Status: 200, Path: /users/, Date: 11/29/2023, Time: 6:47:51 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 6:47:51 PM
Method: DELETE, Status: 200, Path: /users/ththt1htqqh1q1, Date: 11/29/2023, Time: 6:47:51 PM
Method: POST, Status: 200, Path: /categories, Date: 11/29/2023, Time: 7:35:51 PM
Method: GET, Status: 200, Path: /categories, Date: 11/29/2023, Time: 7:35:56 PM
Method: PUT, Status: 200, Path: /categories/smartphone, Date: 11/29/2023, Time: 7:35:56 PM
Method: GET, Status: 200, Path: /categories/desktop, Date: 11/29/2023, Time: 7:35:56 PM
Method: POST, Status: 200, Path: /products, Date: 11/29/2023, Time: 7:35:56 PM
Method: GET, Status: 200, Path: /products, Date: 11/29/2023, Time: 7:35:56 PM
Method: PUT, Status: 200, Path: /products/iphone, Date: 11/29/2023, Time: 7:35:56 PM
Method: DELETE, Status: 200, Path: /products/samsung, Date: 11/29/2023, Time: 7:35:56 PM
Method: DELETE, Status: 200, Path: /categories/desktop, Date: 11/29/2023, Time: 7:35:56 PM
Method: POST, Status: 200, Path: /users/register, Date: 11/29/2023, Time: 7:35:56 PM
Method: POST, Status: 200, Path: /users/activate, Date: 11/29/2023, Time: 7:35:59 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 7:36:00 PM
Method: DELETE, Status: 200, Path: /users/mohammed, Date: 11/29/2023, Time: 7:36:00 PM
Method: POST, Status: 200, Path: /auth/logout, Date: 11/29/2023, Time: 7:36:00 PM
Method: POST, Status: 200, Path: /users/forgot-password, Date: 11/29/2023, Time: 7:36:00 PM
Method: POST, Status: 200, Path: /users/reset-password, Date: 11/29/2023, Time: 7:36:02 PM
Method: POST, Status: 200, Path: /users/, Date: 11/29/2023, Time: 7:36:02 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 7:36:03 PM
Method: DELETE, Status: 200, Path: /users/mohammed, Date: 11/29/2023, Time: 7:36:03 PM
Method: DELETE, Status: 200, Path: /users/ahmad, Date: 11/29/2023, Time: 7:36:03 PM
Method: POST, Status: 200, Path: /categories, Date: 11/29/2023, Time: 7:37:18 PM
Method: GET, Status: 200, Path: /categories, Date: 11/29/2023, Time: 7:37:20 PM
Method: PUT, Status: 200, Path: /categories/smartphone, Date: 11/29/2023, Time: 7:37:21 PM
Method: GET, Status: 200, Path: /categories/desktop, Date: 11/29/2023, Time: 7:37:21 PM
Method: POST, Status: 200, Path: /products, Date: 11/29/2023, Time: 7:37:21 PM
Method: GET, Status: 200, Path: /products, Date: 11/29/2023, Time: 7:37:21 PM
Method: PUT, Status: 200, Path: /products/iphone, Date: 11/29/2023, Time: 7:37:21 PM
Method: DELETE, Status: 200, Path: /products/samsung, Date: 11/29/2023, Time: 7:37:22 PM
Method: DELETE, Status: 200, Path: /categories/desktop, Date: 11/29/2023, Time: 7:37:22 PM
Method: POST, Status: 200, Path: /users/register, Date: 11/29/2023, Time: 7:37:22 PM
Method: POST, Status: 200, Path: /users/activate, Date: 11/29/2023, Time: 7:37:25 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 7:37:25 PM
Method: DELETE, Status: 200, Path: /users/mohammed, Date: 11/29/2023, Time: 7:37:25 PM
Method: POST, Status: 200, Path: /auth/logout, Date: 11/29/2023, Time: 7:37:25 PM
Method: POST, Status: 200, Path: /users/forgot-password, Date: 11/29/2023, Time: 7:37:25 PM
Method: POST, Status: 200, Path: /users/reset-password, Date: 11/29/2023, Time: 7:37:27 PM
Method: POST, Status: 200, Path: /users/, Date: 11/29/2023, Time: 7:37:28 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 7:37:28 PM
Method: DELETE, Status: 200, Path: /users/mohammed, Date: 11/29/2023, Time: 7:37:28 PM
Method: DELETE, Status: 200, Path: /users/ahmad, Date: 11/29/2023, Time: 7:37:28 PM
Method: POST, Status: 200, Path: /categories, Date: 11/29/2023, Time: 7:39:11 PM
Method: GET, Status: 200, Path: /categories, Date: 11/29/2023, Time: 7:39:13 PM
Method: PUT, Status: 200, Path: /categories/smartphone, Date: 11/29/2023, Time: 7:39:14 PM
Method: GET, Status: 200, Path: /categories/desktop, Date: 11/29/2023, Time: 7:39:14 PM
Method: POST, Status: 200, Path: /products, Date: 11/29/2023, Time: 7:39:14 PM
Method: GET, Status: 200, Path: /products, Date: 11/29/2023, Time: 7:39:14 PM
Method: PUT, Status: 200, Path: /products/iphone, Date: 11/29/2023, Time: 7:39:14 PM
Method: DELETE, Status: 200, Path: /products/samsung, Date: 11/29/2023, Time: 7:39:14 PM
Method: DELETE, Status: 200, Path: /categories/desktop, Date: 11/29/2023, Time: 7:39:14 PM
Method: POST, Status: 200, Path: /users/register, Date: 11/29/2023, Time: 7:39:14 PM
Method: POST, Status: 200, Path: /users/activate, Date: 11/29/2023, Time: 7:39:17 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 7:39:17 PM
Method: DELETE, Status: 200, Path: /users/mohammed, Date: 11/29/2023, Time: 7:39:18 PM
Method: POST, Status: 200, Path: /auth/logout, Date: 11/29/2023, Time: 7:39:18 PM
Method: POST, Status: 200, Path: /users/forgot-password, Date: 11/29/2023, Time: 7:39:18 PM
Method: POST, Status: 200, Path: /users/reset-password, Date: 11/29/2023, Time: 7:39:21 PM
Method: POST, Status: 200, Path: /users/, Date: 11/29/2023, Time: 7:39:21 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 7:39:22 PM
Method: DELETE, Status: 200, Path: /users/mohammed, Date: 11/29/2023, Time: 7:39:22 PM
Method: DELETE, Status: 200, Path: /users/ahmad, Date: 11/29/2023, Time: 7:39:22 PM
Method: POST, Status: 200, Path: /categories, Date: 11/29/2023, Time: 7:41:33 PM
Method: GET, Status: 200, Path: /categories, Date: 11/29/2023, Time: 7:41:35 PM
Method: PUT, Status: 200, Path: /categories/smartphone, Date: 11/29/2023, Time: 7:41:36 PM
Method: GET, Status: 200, Path: /categories/desktop, Date: 11/29/2023, Time: 7:41:36 PM
Method: POST, Status: 200, Path: /products, Date: 11/29/2023, Time: 7:41:36 PM
Method: GET, Status: 200, Path: /products, Date: 11/29/2023, Time: 7:41:36 PM
Method: PUT, Status: 200, Path: /products/iphone, Date: 11/29/2023, Time: 7:41:36 PM
Method: DELETE, Status: 200, Path: /products/samsung, Date: 11/29/2023, Time: 7:41:37 PM
Method: DELETE, Status: 200, Path: /categories/desktop, Date: 11/29/2023, Time: 7:41:37 PM
Method: POST, Status: 200, Path: /users/register, Date: 11/29/2023, Time: 7:41:37 PM
Method: POST, Status: 200, Path: /users/activate, Date: 11/29/2023, Time: 7:41:42 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 7:41:42 PM
Method: DELETE, Status: 200, Path: /users/mohammed, Date: 11/29/2023, Time: 7:41:42 PM
Method: POST, Status: 200, Path: /auth/logout, Date: 11/29/2023, Time: 7:41:42 PM
Method: POST, Status: 200, Path: /users/forgot-password, Date: 11/29/2023, Time: 7:41:42 PM
Method: POST, Status: 200, Path: /users/reset-password, Date: 11/29/2023, Time: 7:41:42 PM
Method: POST, Status: 200, Path: /users/, Date: 11/29/2023, Time: 7:41:42 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 7:41:42 PM
Method: DELETE, Status: 200, Path: /users/mohammed, Date: 11/29/2023, Time: 7:41:42 PM
Method: DELETE, Status: 200, Path: /users/ahmad, Date: 11/29/2023, Time: 7:41:42 PM
Method: POST, Status: 200, Path: /categories, Date: 11/29/2023, Time: 7:46:40 PM
Method: GET, Status: 200, Path: /categories, Date: 11/29/2023, Time: 7:46:41 PM
Method: PUT, Status: 200, Path: /categories/smartphone, Date: 11/29/2023, Time: 7:46:42 PM
Method: GET, Status: 200, Path: /categories/desktop, Date: 11/29/2023, Time: 7:46:42 PM
Method: POST, Status: 200, Path: /products, Date: 11/29/2023, Time: 7:46:42 PM
Method: GET, Status: 200, Path: /products, Date: 11/29/2023, Time: 7:46:42 PM
Method: PUT, Status: 200, Path: /products/iphone, Date: 11/29/2023, Time: 7:46:42 PM
Method: DELETE, Status: 200, Path: /products/samsung, Date: 11/29/2023, Time: 7:46:42 PM
Method: DELETE, Status: 200, Path: /categories/desktop, Date: 11/29/2023, Time: 7:46:42 PM
Method: POST, Status: 200, Path: /users/register, Date: 11/29/2023, Time: 7:46:42 PM
Method: POST, Status: 200, Path: /users/activate, Date: 11/29/2023, Time: 7:46:45 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 7:46:45 PM
Method: DELETE, Status: 200, Path: /users/mohammed, Date: 11/29/2023, Time: 7:46:46 PM
Method: POST, Status: 200, Path: /auth/logout, Date: 11/29/2023, Time: 7:46:46 PM
Method: POST, Status: 200, Path: /users/forgot-password, Date: 11/29/2023, Time: 7:46:46 PM
Method: POST, Status: 200, Path: /users/reset-password, Date: 11/29/2023, Time: 7:46:49 PM
Method: POST, Status: 200, Path: /users/, Date: 11/29/2023, Time: 7:46:49 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 7:46:49 PM
Method: DELETE, Status: 200, Path: /users/mohammed, Date: 11/29/2023, Time: 7:46:49 PM
Method: DELETE, Status: 200, Path: /users/ahmad, Date: 11/29/2023, Time: 7:46:49 PM
Method: POST, Status: 200, Path: /categories, Date: 11/29/2023, Time: 7:50:08 PM
Method: GET, Status: 200, Path: /categories, Date: 11/29/2023, Time: 7:50:13 PM
Method: PUT, Status: 200, Path: /categories/smartphone, Date: 11/29/2023, Time: 7:50:15 PM
Method: GET, Status: 200, Path: /categories/desktop, Date: 11/29/2023, Time: 7:50:15 PM
Method: POST, Status: 200, Path: /products, Date: 11/29/2023, Time: 7:50:15 PM
Method: GET, Status: 200, Path: /products, Date: 11/29/2023, Time: 7:50:15 PM
Method: PUT, Status: 200, Path: /products/iphone, Date: 11/29/2023, Time: 7:50:15 PM
Method: DELETE, Status: 200, Path: /products/samsung, Date: 11/29/2023, Time: 7:50:16 PM
Method: DELETE, Status: 200, Path: /categories/desktop, Date: 11/29/2023, Time: 7:50:16 PM
Method: POST, Status: 200, Path: /users/register, Date: 11/29/2023, Time: 7:50:16 PM
Method: POST, Status: 200, Path: /users/activate, Date: 11/29/2023, Time: 7:50:19 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 7:50:19 PM
Method: DELETE, Status: 200, Path: /users/mohammed, Date: 11/29/2023, Time: 7:50:19 PM
Method: POST, Status: 200, Path: /auth/logout, Date: 11/29/2023, Time: 7:50:19 PM
Method: POST, Status: 200, Path: /users/forgot-password, Date: 11/29/2023, Time: 7:50:19 PM
Method: POST, Status: 200, Path: /users/reset-password, Date: 11/29/2023, Time: 7:50:22 PM
Method: POST, Status: 200, Path: /users/, Date: 11/29/2023, Time: 7:50:22 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 7:50:22 PM
Method: DELETE, Status: 200, Path: /users/mohammed, Date: 11/29/2023, Time: 7:50:22 PM
Method: DELETE, Status: 200, Path: /users/ahmad, Date: 11/29/2023, Time: 7:50:22 PM
Method: POST, Status: 200, Path: /categories, Date: 11/29/2023, Time: 7:50:58 PM
Method: GET, Status: 200, Path: /categories, Date: 11/29/2023, Time: 7:51:02 PM
Method: PUT, Status: 200, Path: /categories/smartphone, Date: 11/29/2023, Time: 7:51:03 PM
Method: GET, Status: 200, Path: /categories/desktop, Date: 11/29/2023, Time: 7:51:03 PM
Method: POST, Status: 200, Path: /products, Date: 11/29/2023, Time: 7:51:03 PM
Method: GET, Status: 200, Path: /products, Date: 11/29/2023, Time: 7:51:03 PM
Method: PUT, Status: 200, Path: /products/iphone, Date: 11/29/2023, Time: 7:51:03 PM
Method: DELETE, Status: 200, Path: /products/samsung, Date: 11/29/2023, Time: 7:51:03 PM
Method: DELETE, Status: 200, Path: /categories/desktop, Date: 11/29/2023, Time: 7:51:04 PM
Method: POST, Status: 200, Path: /users/register, Date: 11/29/2023, Time: 7:51:04 PM
Method: POST, Status: 200, Path: /users/activate, Date: 11/29/2023, Time: 7:51:06 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 7:51:07 PM
Method: DELETE, Status: 200, Path: /users/mohammed, Date: 11/29/2023, Time: 7:51:07 PM
Method: POST, Status: 200, Path: /auth/logout, Date: 11/29/2023, Time: 7:51:07 PM
Method: POST, Status: 200, Path: /users/forgot-password, Date: 11/29/2023, Time: 7:51:07 PM
Method: POST, Status: 200, Path: /users/reset-password, Date: 11/29/2023, Time: 7:51:09 PM
Method: POST, Status: 200, Path: /users/, Date: 11/29/2023, Time: 7:51:09 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 7:51:10 PM
Method: DELETE, Status: 200, Path: /users/mohammed, Date: 11/29/2023, Time: 7:51:10 PM
Method: DELETE, Status: 200, Path: /users/ahmad, Date: 11/29/2023, Time: 7:51:10 PM
Method: POST, Status: 200, Path: /categories, Date: 11/29/2023, Time: 7:51:18 PM
Method: GET, Status: 200, Path: /categories, Date: 11/29/2023, Time: 7:51:22 PM
Method: PUT, Status: 200, Path: /categories/smartphone, Date: 11/29/2023, Time: 7:51:22 PM
Method: GET, Status: 200, Path: /categories/desktop, Date: 11/29/2023, Time: 7:51:23 PM
Method: POST, Status: 200, Path: /products, Date: 11/29/2023, Time: 7:51:23 PM
Method: GET, Status: 200, Path: /products, Date: 11/29/2023, Time: 7:51:23 PM
Method: PUT, Status: 200, Path: /products/iphone, Date: 11/29/2023, Time: 7:51:23 PM
Method: DELETE, Status: 200, Path: /products/samsung, Date: 11/29/2023, Time: 7:51:23 PM
Method: DELETE, Status: 200, Path: /categories/desktop, Date: 11/29/2023, Time: 7:51:23 PM
Method: POST, Status: 200, Path: /users/register, Date: 11/29/2023, Time: 7:51:23 PM
Method: POST, Status: 200, Path: /users/activate, Date: 11/29/2023, Time: 7:51:26 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 7:51:26 PM
Method: DELETE, Status: 200, Path: /users/mohammed, Date: 11/29/2023, Time: 7:51:26 PM
Method: POST, Status: 200, Path: /auth/logout, Date: 11/29/2023, Time: 7:51:26 PM
Method: POST, Status: 200, Path: /users/forgot-password, Date: 11/29/2023, Time: 7:51:26 PM
Method: POST, Status: 200, Path: /users/reset-password, Date: 11/29/2023, Time: 7:51:30 PM
Method: POST, Status: 200, Path: /users/, Date: 11/29/2023, Time: 7:51:30 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 7:51:30 PM
Method: DELETE, Status: 200, Path: /users/mohammed, Date: 11/29/2023, Time: 7:51:30 PM
Method: DELETE, Status: 200, Path: /users/ahmad, Date: 11/29/2023, Time: 7:51:30 PM
Method: PUT, Status: 200, Path: /categories/smartphone, Date: 11/29/2023, Time: 7:52:06 PM
Method: PUT, Status: 200, Path: /categories/smartphone, Date: 11/29/2023, Time: 7:52:44 PM
Method: DELETE, Status: 200, Path: /categories/smartphone, Date: 11/29/2023, Time: 7:53:11 PM
Method: POST, Status: 200, Path: /categories, Date: 11/29/2023, Time: 7:53:31 PM
Method: GET, Status: 200, Path: /categories, Date: 11/29/2023, Time: 7:53:36 PM
Method: PUT, Status: 200, Path: /categories/smartphone, Date: 11/29/2023, Time: 7:53:37 PM
Method: GET, Status: 200, Path: /categories/desktop, Date: 11/29/2023, Time: 7:53:38 PM
Method: POST, Status: 200, Path: /products, Date: 11/29/2023, Time: 7:53:38 PM
Method: GET, Status: 200, Path: /products, Date: 11/29/2023, Time: 7:53:38 PM
Method: PUT, Status: 200, Path: /products/iphone, Date: 11/29/2023, Time: 7:53:38 PM
Method: DELETE, Status: 200, Path: /products/samsung, Date: 11/29/2023, Time: 7:53:38 PM
Method: DELETE, Status: 200, Path: /categories/desktop, Date: 11/29/2023, Time: 7:53:38 PM
Method: POST, Status: 200, Path: /users/register, Date: 11/29/2023, Time: 7:53:39 PM
Method: POST, Status: 200, Path: /users/activate, Date: 11/29/2023, Time: 7:53:43 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 7:53:43 PM
Method: DELETE, Status: 200, Path: /users/mohammed, Date: 11/29/2023, Time: 7:53:43 PM
